MIWESU PREMIUM FIRE WOOD — Facebook Ads exports (tabular)
Generated: 2026-04-17 16:54 UTC
Split rule: any row containing “Miwesu” in campaign / page / ad / ad set text.
Sources: 01a/Frank-Smit-Campaigns-*.xlsx (campaign summary rows), 01a/Untitled-report-Mar-17-2023-to-Apr-17-2026 (1).xlsx (creative breakdown), plus any other 01a xlsx rows matching Miwesu.
Columns are tab-separated (TSV). NaN exported as empty.
================================================================================


--- Frank-Smit-Campaigns-Mar-17-2023-Apr-17-2026.xlsx :: Worksheet ---
Reporting starts	Reporting ends	Campaign name	Campaign delivery	Results	Result indicator	Cost per results	Ad set budget	Ad set budget type	Amount spent (ZAR)	Impressions	Reach	Ends	Attribution setting
2025-09-18	2026-04-17	New Engagement Campaign Miwesu	completed	875	actions:link_click	0.69562286	Using ad set budget	0	608.67	91425	66410	2026-02-20	7-day click or 1-day view
2025-09-18	2026-04-17	"Miwesu Post: ""600kg Premium Braai Mix – R1500 Delivered 🪵🔥"""	inactive	23	actions:onsite_conversion.messaging_conversation_started_7d	26.08173913	173.92	Daily	599.88	15331	10066	2026-02-22	7-day click or 1-day view
2025-09-18	2026-04-17	[2/17/2026] Promoting Miwesu Premium Fire Wood	inactive	18	actions:like	17.79222222	120	Daily	320.26	5949	3791	2026-02-22	7-day click or 1-day view
2025-09-18	2026-04-17	"Miwesu Post: ""The secret ingredient to the perfect wood-fired..."""	inactive	3	actions:onsite_conversion.messaging_conversation_started_7d	77.41666667	250	Daily	232.25	3498	2843	Ongoing	7-day click or 1-day view
2025-09-18	2026-04-17	Sales Campaign_Miwesu	completed	59	actions:onsite_conversion.messaging_conversation_started_7d	6.56288136	50	Daily	387.21	12378	9930	2026-02-25	7-day click or 1-day view
2025-09-18	2026-04-17	Miwesu_12_Zone_Engagement Campaign	completed	104	actions:onsite_conversion.messaging_conversation_started_7d	8.40192308	Using ad set budget	0	873.8	28117	21818	2026-02-25	7-day click or 1-day view
2025-09-18	2026-04-17	Miwesu_12_Zone_New Sales Campaign_carosel	inactive	329	actions:onsite_conversion.messaging_conversation_started_7d	8.35164134	250	Daily	2747.69	115430	58546	Ongoing	7-day click or 1-day view
2025-09-18	2026-04-17	Miwesu_12_Zone_New Traffic Campaign_Carosel	inactive	35	actions:onsite_conversion.messaging_conversation_started_7d	10.63685714	50	Daily	372.29	10344	7848	2026-02-25	7-day click or 1-day view

--- Untitled-report-Mar-17-2023-to-Apr-17-2026 (1).xlsx :: Creative Reporting ---
Campaign name	Ads	Ad set name	Ad name	Page name	Age	Gender	Objective	Day	Campaign ID	Ad set ID	Ad ID	Page ID	Delivery status	Delivery level	Result type	Results	Cost per result	Amount spent (ZAR)	Impressions	Reach	Attribution setting	Quality ranking	Engagement rate ranking	Conversion rate ranking	Ad set name.1	Reporting starts	Reporting ends
Miwesu_12_Zone_New Sales Campaign_carosel	Miwesu_12_Zone_New Sales Ad_carosel	Miwesu_12_Zone_New Sales Ad Set_carosel	Miwesu_12_Zone_New Sales Ad_carosel	Miwesu Premium Fire Wood	25-34	female	OUTCOME_SALES	2026-02-27	120240110519200637	120240110519220637	120240110519210637	937996999404897	not_delivering	ad				0.27	13	12	7-day click or 1-day view	-	-	-	Miwesu_12_Zone_New Sales Ad Set_carosel	2026-02-27	2026-02-27
Miwesu_12_Zone_New Sales Campaign_carosel	Miwesu_12_Zone_New Sales Ad_carosel	Miwesu_12_Zone_New Sales Ad Set_carosel	Miwesu_12_Zone_New Sales Ad_carosel	Miwesu Premium Fire Wood	35-44	female	OUTCOME_SALES	2026-02-27	120240110519200637	120240110519220637	120240110519210637	937996999404897	not_delivering	ad				0.75	16	16	7-day click or 1-day view	-	-	-	Miwesu_12_Zone_New Sales Ad Set_carosel	2026-02-27	2026-02-27
Miwesu_12_Zone_New Sales Campaign_carosel	Miwesu_12_Zone_New Sales Ad_carosel	Miwesu_12_Zone_New Sales Ad Set_carosel	Miwesu_12_Zone_New Sales Ad_carosel	Miwesu Premium Fire Wood	35-44	unknown	OUTCOME_SALES	2026-02-27	120240110519200637	120240110519220637	120240110519210637	937996999404897	not_delivering	ad				0.04	3	3	7-day click or 1-day view	-	-	-	Miwesu_12_Zone_New Sales Ad Set_carosel	2026-02-27	2026-02-27
Miwesu_12_Zone_New Sales Campaign_carosel	Miwesu_12_Zone_New Sales Ad_carosel	Miwesu_12_Zone_New Sales Ad Set_carosel	Miwesu_12_Zone_New Sales Ad_carosel	Miwesu Premium Fire Wood	35-44	male	OUTCOME_SALES	2026-02-26	120240110519200637	120240110519220637	120240110519210637	937996999404897	not_delivering	ad	Messaging conversations started	1	8.9	8.9	303	243	7-day click or 1-day view	-	-	-	Miwesu_12_Zone_New Sales Ad Set_carosel	2026-02-26	2026-02-26
Miwesu_12_Zone_New Sales Campaign_carosel	Miwesu_12_Zone_New Sales Ad_carosel	Miwesu_12_Zone_New Sales Ad Set_carosel	Miwesu_12_Zone_New Sales Ad_carosel	Miwesu Premium Fire Wood	55-64	male	OUTCOME_SALES	2026-02-26	120240110519200637	120240110519220637	120240110519210637	937996999404897	not_delivering	ad	Messaging conversations started	2	3.335	6.67	209	166	7-day click or 1-day view	-	-	-	Miwesu_12_Zone_New Sales Ad Set_carosel	2026-02-26	2026-02-26
Miwesu_12_Zone_New Sales Campaign_carosel	Miwesu_12_Zone_New Sales Ad_carosel	Miwesu_12_Zone_New Sales Ad Set_carosel	Miwesu_12_Zone_New Sales Ad_carosel	Miwesu Premium Fire Wood	65+	male	OUTCOME_SALES	2026-02-26	120240110519200637	120240110519220637	120240110519210637	937996999404897	not_delivering	ad	Messaging conversations started	1	2.31	2.31	81	72	7-day click or 1-day view	-	-	-	Miwesu_12_Zone_New Sales Ad Set_carosel	2026-02-26	2026-02-26
Miwesu_12_Zone_New Sales Campaign_carosel	Miwesu_12_Zone_New Sales Ad_carosel	Miwesu_12_Zone_New Sales Ad Set_carosel	Miwesu_12_Zone_New Sales Ad_carosel	Miwesu Premium Fire Wood	25-34	male	OUTCOME_SALES	2026-02-26	120240110519200637	120240110519220637	120240110519210637	937996999404897	not_delivering	ad	Messaging conversations started	1	5.75	5.75	185	159	7-day click or 1-day view	-	-	-	Miwesu_12_Zone_New Sales Ad Set_carosel	2026-02-26	2026-02-26
Miwesu_12_Zone_New Sales Campaign_carosel	Miwesu_12_Zone_New Sales Ad_carosel	Miwesu_12_Zone_New Sales Ad Set_carosel	Miwesu_12_Zone_New Sales Ad_carosel	Miwesu Premium Fire Wood	55-64	female	OUTCOME_SALES	2026-02-26	120240110519200637	120240110519220637	120240110519210637	937996999404897	not_delivering	ad				0.74	20	20	7-day click or 1-day view	-	-	-	Miwesu_12_Zone_New Sales Ad Set_carosel	2026-02-26	2026-02-26
Miwesu_12_Zone_New Sales Campaign_carosel	Miwesu_12_Zone_New Sales Ad_carosel	Miwesu_12_Zone_New Sales Ad Set_carosel	Miwesu_12_Zone_New Sales Ad_carosel	Miwesu Premium Fire Wood	45-54	female	OUTCOME_SALES	2026-02-26	120240110519200637	120240110519220637	120240110519210637	937996999404897	not_delivering	ad				0.96	30	27	7-day click or 1-day view	-	-	-	Miwesu_12_Zone_New Sales Ad Set_carosel	2026-02-26	2026-02-26
Miwesu_12_Zone_New Sales Campaign_carosel	Miwesu_12_Zone_New Sales Ad_carosel	Miwesu_12_Zone_New Sales Ad Set_carosel	Miwesu_12_Zone_New Sales Ad_carosel	Miwesu Premium Fire Wood	45-54	male	OUTCOME_SALES	2026-02-26	120240110519200637	120240110519220637	120240110519210637	937996999404897	not_delivering	ad				9.95	290	236	7-day click or 1-day view	-	-	-	Miwesu_12_Zone_New Sales Ad Set_carosel	2026-02-26	2026-02-26
Miwesu_12_Zone_New Sales Campaign_carosel	Miwesu_12_Zone_New Sales Ad_carosel	Miwesu_12_Zone_New Sales Ad Set_carosel	Miwesu_12_Zone_New Sales Ad_carosel	Miwesu Premium Fire Wood	25-34	unknown	OUTCOME_SALES	2026-02-26	120240110519200637	120240110519220637	120240110519210637	937996999404897	not_delivering	ad				0.04	1	1	7-day click or 1-day view	-	-	-	Miwesu_12_Zone_New Sales Ad Set_carosel	2026-02-26	2026-02-26
Miwesu_12_Zone_New Sales Campaign_carosel	Miwesu_12_Zone_New Sales Ad_carosel	Miwesu_12_Zone_New Sales Ad Set_carosel	Miwesu_12_Zone_New Sales Ad_carosel	Miwesu Premium Fire Wood	65+	female	OUTCOME_SALES	2026-02-26	120240110519200637	120240110519220637	120240110519210637	937996999404897	not_delivering	ad				0.17	3	3	7-day click or 1-day view	-	-	-	Miwesu_12_Zone_New Sales Ad Set_carosel	2026-02-26	2026-02-26
Miwesu_12_Zone_New Sales Campaign_carosel	Miwesu_12_Zone_New Sales Ad_carosel	Miwesu_12_Zone_New Sales Ad Set_carosel	Miwesu_12_Zone_New Sales Ad_carosel	Miwesu Premium Fire Wood	25-34	female	OUTCOME_SALES	2026-02-26	120240110519200637	120240110519220637	120240110519210637	937996999404897	not_delivering	ad				0.8	14	13	7-day click or 1-day view	-	-	-	Miwesu_12_Zone_New Sales Ad Set_carosel	2026-02-26	2026-02-26
Miwesu_12_Zone_New Sales Campaign_carosel	Miwesu_12_Zone_New Sales Ad_carosel	Miwesu_12_Zone_New Sales Ad Set_carosel	Miwesu_12_Zone_New Sales Ad_carosel	Miwesu Premium Fire Wood	35-44	female	OUTCOME_SALES	2026-02-26	120240110519200637	120240110519220637	120240110519210637	937996999404897	not_delivering	ad				0.5	23	20	7-day click or 1-day view	-	-	-	Miwesu_12_Zone_New Sales Ad Set_carosel	2026-02-26	2026-02-26
Miwesu_12_Zone_New Sales Campaign_carosel	Miwesu_12_Zone_New Sales Ad_carosel	Miwesu_12_Zone_New Sales Ad Set_carosel	Miwesu_12_Zone_New Sales Ad_carosel	Miwesu Premium Fire Wood	65+	unknown	OUTCOME_SALES	2026-02-26	120240110519200637	120240110519220637	120240110519210637	937996999404897	not_delivering	ad				0.02	2	2	7-day click or 1-day view	-	-	-	Miwesu_12_Zone_New Sales Ad Set_carosel	2026-02-26	2026-02-26
Miwesu_12_Zone_New Sales Campaign_carosel	Miwesu_12_Zone_New Sales Ad_carosel	Miwesu_12_Zone_New Sales Ad Set_carosel	Miwesu_12_Zone_New Sales Ad_carosel	Miwesu Premium Fire Wood	45-54	unknown	OUTCOME_SALES	2026-02-26	120240110519200637	120240110519220637	120240110519210637	937996999404897	not_delivering	ad				0.04	1	1	7-day click or 1-day view	-	-	-	Miwesu_12_Zone_New Sales Ad Set_carosel	2026-02-26	2026-02-26
Miwesu_12_Zone_New Sales Campaign_carosel	Miwesu_12_Zone_New Sales Ad_carosel	Miwesu_12_Zone_New Sales Ad Set_carosel	Miwesu_12_Zone_New Sales Ad_carosel	Miwesu Premium Fire Wood	35-44	unknown	OUTCOME_SALES	2026-02-26	120240110519200637	120240110519220637	120240110519210637	937996999404897	not_delivering	ad				0.03	2	2	7-day click or 1-day view	-	-	-	Miwesu_12_Zone_New Sales Ad Set_carosel	2026-02-26	2026-02-26
Miwesu_12_Zone_New Sales Campaign_carosel	Miwesu_12_Zone_New Sales Ad_carosel	Miwesu_12_Zone_New Sales Ad Set_carosel	Miwesu_12_Zone_New Sales Ad_carosel	Miwesu Premium Fire Wood	35-44	female	OUTCOME_SALES	2026-02-25	120240110519200637	120240110519220637	120240110519210637	937996999404897	not_delivering	ad	Messaging conversations started	1	2.56	2.56	39	34	7-day click or 1-day view	-	-	-	Miwesu_12_Zone_New Sales Ad Set_carosel	2026-02-25	2026-02-25
Miwesu_12_Zone_New Sales Campaign_carosel	Miwesu_12_Zone_New Sales Ad_carosel	Miwesu_12_Zone_New Sales Ad Set_carosel	Miwesu_12_Zone_New Sales Ad_carosel	Miwesu Premium Fire Wood	35-44	male	OUTCOME_SALES	2026-02-25	120240110519200637	120240110519220637	120240110519210637	937996999404897	not_delivering	ad	Messaging conversations started	1	11.83	11.83	405	333	7-day click or 1-day view	-	-	-	Miwesu_12_Zone_New Sales Ad Set_carosel	2026-02-25	2026-02-25
Miwesu_12_Zone_New Sales Campaign_carosel	Miwesu_12_Zone_New Sales Ad_carosel	Miwesu_12_Zone_New Sales Ad Set_carosel	Miwesu_12_Zone_New Sales Ad_carosel	Miwesu Premium Fire Wood	25-34	male	OUTCOME_SALES	2026-02-25	120240110519200637	120240110519220637	120240110519210637	937996999404897	not_delivering	ad	Messaging conversations started	4	1.715	6.86	233	213	7-day click or 1-day view	-	-	-	Miwesu_12_Zone_New Sales Ad Set_carosel	2026-02-25	2026-02-25
Miwesu_12_Zone_New Sales Campaign_carosel	Miwesu_12_Zone_New Sales Ad_carosel	Miwesu_12_Zone_New Sales Ad Set_carosel	Miwesu_12_Zone_New Sales Ad_carosel	Miwesu Premium Fire Wood	65+	male	OUTCOME_SALES	2026-02-25	120240110519200637	120240110519220637	120240110519210637	937996999404897	not_delivering	ad	Messaging conversations started	1	4.46	4.46	121	104	7-day click or 1-day view	-	-	-	Miwesu_12_Zone_New Sales Ad Set_carosel	2026-02-25	2026-02-25
Miwesu_12_Zone_New Sales Campaign_carosel	Miwesu_12_Zone_New Sales Ad_carosel	Miwesu_12_Zone_New Sales Ad Set_carosel	Miwesu_12_Zone_New Sales Ad_carosel	Miwesu Premium Fire Wood	35-44	unknown	OUTCOME_SALES	2026-02-25	120240110519200637	120240110519220637	120240110519210637	937996999404897	not_delivering	ad				0.11	4	4	7-day click or 1-day view	-	-	-	Miwesu_12_Zone_New Sales Ad Set_carosel	2026-02-25	2026-02-25
Miwesu_12_Zone_New Sales Campaign_carosel	Miwesu_12_Zone_New Sales Ad_carosel	Miwesu_12_Zone_New Sales Ad Set_carosel	Miwesu_12_Zone_New Sales Ad_carosel	Miwesu Premium Fire Wood	45-54	male	OUTCOME_SALES	2026-02-25	120240110519200637	120240110519220637	120240110519210637	937996999404897	not_delivering	ad	Messaging conversations started	2	5.145	10.29	374	329	7-day click or 1-day view	-	-	-	Miwesu_12_Zone_New Sales Ad Set_carosel	2026-02-25	2026-02-25
Miwesu_12_Zone_New Sales Campaign_carosel	Miwesu_12_Zone_New Sales Ad_carosel	Miwesu_12_Zone_New Sales Ad Set_carosel	Miwesu_12_Zone_New Sales Ad_carosel	Miwesu Premium Fire Wood	25-34	female	OUTCOME_SALES	2026-02-25	120240110519200637	120240110519220637	120240110519210637	937996999404897	not_delivering	ad				1.06	26	23	7-day click or 1-day view	-	-	-	Miwesu_12_Zone_New Sales Ad Set_carosel	2026-02-25	2026-02-25
Miwesu_12_Zone_New Sales Campaign_carosel	Miwesu_12_Zone_New Sales Ad_carosel	Miwesu_12_Zone_New Sales Ad Set_carosel	Miwesu_12_Zone_New Sales Ad_carosel	Miwesu Premium Fire Wood	65+	unknown	OUTCOME_SALES	2026-02-25	120240110519200637	120240110519220637	120240110519210637	937996999404897	not_delivering	ad				0.1	1	1	7-day click or 1-day view	-	-	-	Miwesu_12_Zone_New Sales Ad Set_carosel	2026-02-25	2026-02-25
Miwesu_12_Zone_New Sales Campaign_carosel	Miwesu_12_Zone_New Sales Ad_carosel	Miwesu_12_Zone_New Sales Ad Set_carosel	Miwesu_12_Zone_New Sales Ad_carosel	Miwesu Premium Fire Wood	55-64	female	OUTCOME_SALES	2026-02-25	120240110519200637	120240110519220637	120240110519210637	937996999404897	not_delivering	ad				2.03	27	24	7-day click or 1-day view	-	-	-	Miwesu_12_Zone_New Sales Ad Set_carosel	2026-02-25	2026-02-25
Miwesu_12_Zone_New Sales Campaign_carosel	Miwesu_12_Zone_New Sales Ad_carosel	Miwesu_12_Zone_New Sales Ad Set_carosel	Miwesu_12_Zone_New Sales Ad_carosel	Miwesu Premium Fire Wood	45-54	unknown	OUTCOME_SALES	2026-02-25	120240110519200637	120240110519220637	120240110519210637	937996999404897	not_delivering	ad				0.17	5	5	7-day click or 1-day view	-	-	-	Miwesu_12_Zone_New Sales Ad Set_carosel	2026-02-25	2026-02-25
Miwesu_12_Zone_New Sales Campaign_carosel	Miwesu_12_Zone_New Sales Ad_carosel	Miwesu_12_Zone_New Sales Ad Set_carosel	Miwesu_12_Zone_New Sales Ad_carosel	Miwesu Premium Fire Wood	65+	female	OUTCOME_SALES	2026-02-25	120240110519200637	120240110519220637	120240110519210637	937996999404897	not_delivering	ad				0.68	13	9	7-day click or 1-day view	-	-	-	Miwesu_12_Zone_New Sales Ad Set_carosel	2026-02-25	2026-02-25
Miwesu_12_Zone_New Sales Campaign_carosel	Miwesu_12_Zone_New Sales Ad_carosel	Miwesu_12_Zone_New Sales Ad Set_carosel	Miwesu_12_Zone_New Sales Ad_carosel	Miwesu Premium Fire Wood	55-64	male	OUTCOME_SALES	2026-02-25	120240110519200637	120240110519220637	120240110519210637	937996999404897	not_delivering	ad				6.87	237	218	7-day click or 1-day view	-	-	-	Miwesu_12_Zone_New Sales Ad Set_carosel	2026-02-25	2026-02-25
Miwesu_12_Zone_New Sales Campaign_carosel	Miwesu_12_Zone_New Sales Ad_carosel	Miwesu_12_Zone_New Sales Ad Set_carosel	Miwesu_12_Zone_New Sales Ad_carosel	Miwesu Premium Fire Wood	45-54	female	OUTCOME_SALES	2026-02-25	120240110519200637	120240110519220637	120240110519210637	937996999404897	not_delivering	ad				0.93	40	37	7-day click or 1-day view	-	-	-	Miwesu_12_Zone_New Sales Ad Set_carosel	2026-02-25	2026-02-25
Miwesu_12_Zone_New Sales Campaign_carosel	Miwesu_12_Zone_New Sales Ad_carosel	Miwesu_12_Zone_New Sales Ad Set_carosel	Miwesu_12_Zone_New Sales Ad_carosel	Miwesu Premium Fire Wood	25-34	unknown	OUTCOME_SALES	2026-02-25	120240110519200637	120240110519220637	120240110519210637	937996999404897	not_delivering	ad				0.03	4	4	7-day click or 1-day view	-	-	-	Miwesu_12_Zone_New Sales Ad Set_carosel	2026-02-25	2026-02-25
Miwesu_12_Zone_New Sales Campaign_carosel	Miwesu_12_Zone_New Sales Ad_carosel	Miwesu_12_Zone_New Sales Ad Set_carosel	Miwesu_12_Zone_New Sales Ad_carosel	Miwesu Premium Fire Wood	55-64	unknown	OUTCOME_SALES	2026-02-25	120240110519200637	120240110519220637	120240110519210637	937996999404897	not_delivering	ad				0.19	2	2	7-day click or 1-day view	-	-	-	Miwesu_12_Zone_New Sales Ad Set_carosel	2026-02-25	2026-02-25
Miwesu_12_Zone_New Sales Campaign_carosel	Miwesu_12_Zone_New Sales Ad_carosel	Miwesu_12_Zone_New Sales Ad Set_carosel	Miwesu_12_Zone_New Sales Ad_carosel	Miwesu Premium Fire Wood	25-34	unknown	OUTCOME_SALES	2026-02-24	120240110519200637	120240110519220637	120240110519210637	937996999404897	not_delivering	ad				0.12	4	4	7-day click or 1-day view	-	-	-	Miwesu_12_Zone_New Sales Ad Set_carosel	2026-02-24	2026-02-24
Miwesu_12_Zone_New Sales Campaign_carosel	Miwesu_12_Zone_New Sales Ad_carosel	Miwesu_12_Zone_New Sales Ad Set_carosel	Miwesu_12_Zone_New Sales Ad_carosel	Miwesu Premium Fire Wood	25-34	female	OUTCOME_SALES	2026-02-24	120240110519200637	120240110519220637	120240110519210637	937996999404897	not_delivering	ad				0.49	24	24	7-day click or 1-day view	-	-	-	Miwesu_12_Zone_New Sales Ad Set_carosel	2026-02-24	2026-02-24
Miwesu_12_Zone_New Sales Campaign_carosel	Miwesu_12_Zone_New Sales Ad_carosel	Miwesu_12_Zone_New Sales Ad Set_carosel	Miwesu_12_Zone_New Sales Ad_carosel	Miwesu Premium Fire Wood	45-54	female	OUTCOME_SALES	2026-02-24	120240110519200637	120240110519220637	120240110519210637	937996999404897	not_delivering	ad				2.42	60	53	7-day click or 1-day view	-	-	-	Miwesu_12_Zone_New Sales Ad Set_carosel	2026-02-24	2026-02-24
Miwesu_12_Zone_New Sales Campaign_carosel	Miwesu_12_Zone_New Sales Ad_carosel	Miwesu_12_Zone_New Sales Ad Set_carosel	Miwesu_12_Zone_New Sales Ad_carosel	Miwesu Premium Fire Wood	35-44	unknown	OUTCOME_SALES	2026-02-24	120240110519200637	120240110519220637	120240110519210637	937996999404897	not_delivering	ad				0.09	6	6	7-day click or 1-day view	-	-	-	Miwesu_12_Zone_New Sales Ad Set_carosel	2026-02-24	2026-02-24
Miwesu_12_Zone_New Sales Campaign_carosel	Miwesu_12_Zone_New Sales Ad_carosel	Miwesu_12_Zone_New Sales Ad Set_carosel	Miwesu_12_Zone_New Sales Ad_carosel	Miwesu Premium Fire Wood	65+	unknown	OUTCOME_SALES	2026-02-24	120240110519200637	120240110519220637	120240110519210637	937996999404897	not_delivering	ad				0.03	2	2	7-day click or 1-day view	-	-	-	Miwesu_12_Zone_New Sales Ad Set_carosel	2026-02-24	2026-02-24
Miwesu_12_Zone_New Sales Campaign_carosel	Miwesu_12_Zone_New Sales Ad_carosel	Miwesu_12_Zone_New Sales Ad Set_carosel	Miwesu_12_Zone_New Sales Ad_carosel	Miwesu Premium Fire Wood	55-64	male	OUTCOME_SALES	2026-02-24	120240110519200637	120240110519220637	120240110519210637	937996999404897	not_delivering	ad	Messaging conversations started	1	12.45	12.45	428	379	7-day click or 1-day view	-	-	-	Miwesu_12_Zone_New Sales Ad Set_carosel	2026-02-24	2026-02-24
Miwesu_12_Zone_New Sales Campaign_carosel	Miwesu_12_Zone_New Sales Ad_carosel	Miwesu_12_Zone_New Sales Ad Set_carosel	Miwesu_12_Zone_New Sales Ad_carosel	Miwesu Premium Fire Wood	55-64	female	OUTCOME_SALES	2026-02-24	120240110519200637	120240110519220637	120240110519210637	937996999404897	not_delivering	ad				2.19	64	58	7-day click or 1-day view	-	-	-	Miwesu_12_Zone_New Sales Ad Set_carosel	2026-02-24	2026-02-24
Miwesu_12_Zone_New Sales Campaign_carosel	Miwesu_12_Zone_New Sales Ad_carosel	Miwesu_12_Zone_New Sales Ad Set_carosel	Miwesu_12_Zone_New Sales Ad_carosel	Miwesu Premium Fire Wood	35-44	female	OUTCOME_SALES	2026-02-24	120240110519200637	120240110519220637	120240110519210637	937996999404897	not_delivering	ad				2.72	73	66	7-day click or 1-day view	-	-	-	Miwesu_12_Zone_New Sales Ad Set_carosel	2026-02-24	2026-02-24
Miwesu_12_Zone_New Sales Campaign_carosel	Miwesu_12_Zone_New Sales Ad_carosel	Miwesu_12_Zone_New Sales Ad Set_carosel	Miwesu_12_Zone_New Sales Ad_carosel	Miwesu Premium Fire Wood	65+	male	OUTCOME_SALES	2026-02-24	120240110519200637	120240110519220637	120240110519210637	937996999404897	not_delivering	ad	Messaging conversations started	1	4.4	4.4	195	171	7-day click or 1-day view	-	-	-	Miwesu_12_Zone_New Sales Ad Set_carosel	2026-02-24	2026-02-24
Miwesu_12_Zone_New Sales Campaign_carosel	Miwesu_12_Zone_New Sales Ad_carosel	Miwesu_12_Zone_New Sales Ad Set_carosel	Miwesu_12_Zone_New Sales Ad_carosel	Miwesu Premium Fire Wood	65+	female	OUTCOME_SALES	2026-02-24	120240110519200637	120240110519220637	120240110519210637	937996999404897	not_delivering	ad	Messaging conversations started	1	1.08	1.08	26	26	7-day click or 1-day view	-	-	-	Miwesu_12_Zone_New Sales Ad Set_carosel	2026-02-24	2026-02-24
Miwesu_12_Zone_New Sales Campaign_carosel	Miwesu_12_Zone_New Sales Ad_carosel	Miwesu_12_Zone_New Sales Ad Set_carosel	Miwesu_12_Zone_New Sales Ad_carosel	Miwesu Premium Fire Wood	35-44	male	OUTCOME_SALES	2026-02-24	120240110519200637	120240110519220637	120240110519210637	937996999404897	not_delivering	ad	Messaging conversations started	2	8.815	17.63	647	588	7-day click or 1-day view	-	-	-	Miwesu_12_Zone_New Sales Ad Set_carosel	2026-02-24	2026-02-24
Miwesu_12_Zone_New Sales Campaign_carosel	Miwesu_12_Zone_New Sales Ad_carosel	Miwesu_12_Zone_New Sales Ad Set_carosel	Miwesu_12_Zone_New Sales Ad_carosel	Miwesu Premium Fire Wood	45-54	male	OUTCOME_SALES	2026-02-24	120240110519200637	120240110519220637	120240110519210637	937996999404897	not_delivering	ad	Messaging conversations started	3	5.84666667	17.54	615	573	7-day click or 1-day view	-	-	-	Miwesu_12_Zone_New Sales Ad Set_carosel	2026-02-24	2026-02-24
Miwesu_12_Zone_New Sales Campaign_carosel	Miwesu_12_Zone_New Sales Ad_carosel	Miwesu_12_Zone_New Sales Ad Set_carosel	Miwesu_12_Zone_New Sales Ad_carosel	Miwesu Premium Fire Wood	25-34	male	OUTCOME_SALES	2026-02-24	120240110519200637	120240110519220637	120240110519210637	937996999404897	not_delivering	ad				6.88	261	240	7-day click or 1-day view	-	-	-	Miwesu_12_Zone_New Sales Ad Set_carosel	2026-02-24	2026-02-24
Miwesu_12_Zone_New Sales Campaign_carosel	Miwesu_12_Zone_New Sales Ad_carosel	Miwesu_12_Zone_New Sales Ad Set_carosel	Miwesu_12_Zone_New Sales Ad_carosel	Miwesu Premium Fire Wood	55-64	unknown	OUTCOME_SALES	2026-02-24	120240110519200637	120240110519220637	120240110519210637	937996999404897	not_delivering	ad				0.1	3	3	7-day click or 1-day view	-	-	-	Miwesu_12_Zone_New Sales Ad Set_carosel	2026-02-24	2026-02-24
Miwesu_12_Zone_New Sales Campaign_carosel	Miwesu_12_Zone_New Sales Ad_carosel	Miwesu_12_Zone_New Sales Ad Set_carosel	Miwesu_12_Zone_New Sales Ad_carosel	Miwesu Premium Fire Wood	45-54	unknown	OUTCOME_SALES	2026-02-24	120240110519200637	120240110519220637	120240110519210637	937996999404897	not_delivering	ad				0.32	5	5	7-day click or 1-day view	-	-	-	Miwesu_12_Zone_New Sales Ad Set_carosel	2026-02-24	2026-02-24
Miwesu_12_Zone_New Traffic Campaign_Carosel	Miwesu_12_Zone_New Traffic Ad	Miwesu_12_Zone_New Traffic Ad Set	Miwesu_12_Zone_New Traffic Ad	Miwesu Premium Fire Wood	25-34	male	LINK_CLICKS	2026-02-24	120240110594010637	120240110594020637	120240110594000637	937996999404897	not_delivering	ad	Messaging conversations started	2	2.415	4.83	170	160	7-day click or 1-day view	-	-	-	Miwesu_12_Zone_New Traffic Ad Set	2026-02-24	2026-02-24
Miwesu_12_Zone_New Traffic Campaign_Carosel	Miwesu_12_Zone_New Traffic Ad	Miwesu_12_Zone_New Traffic Ad Set	Miwesu_12_Zone_New Traffic Ad	Miwesu Premium Fire Wood	45-54	male	LINK_CLICKS	2026-02-24	120240110594010637	120240110594020637	120240110594000637	937996999404897	not_delivering	ad	Messaging conversations started	1	4.38	4.38	117	106	7-day click or 1-day view	-	-	-	Miwesu_12_Zone_New Traffic Ad Set	2026-02-24	2026-02-24
Miwesu_12_Zone_New Traffic Campaign_Carosel	Miwesu_12_Zone_New Traffic Ad	Miwesu_12_Zone_New Traffic Ad Set	Miwesu_12_Zone_New Traffic Ad	Miwesu Premium Fire Wood	35-44	male	LINK_CLICKS	2026-02-24	120240110594010637	120240110594020637	120240110594000637	937996999404897	not_delivering	ad				5.12	156	146	7-day click or 1-day view	-	-	-	Miwesu_12_Zone_New Traffic Ad Set	2026-02-24	2026-02-24
Miwesu_12_Zone_New Traffic Campaign_Carosel	Miwesu_12_Zone_New Traffic Ad	Miwesu_12_Zone_New Traffic Ad Set	Miwesu_12_Zone_New Traffic Ad	Miwesu Premium Fire Wood	55-64	male	LINK_CLICKS	2026-02-24	120240110594010637	120240110594020637	120240110594000637	937996999404897	not_delivering	ad				2.17	72	67	7-day click or 1-day view	-	-	-	Miwesu_12_Zone_New Traffic Ad Set	2026-02-24	2026-02-24
